name, bar, transaction_id, item, quantity, price
Jayna Granada,Federal Cafe,631234,Natural Light,2,2.99
Jayna Granada,Federal Cafe,631234,Corona Light,7,2.99
Jayna Granada,Federal Cafe,631234,Rolling Rock Extra Pale Ale,1,3.99
Jayna Granada,Federal Cafe,631234,Budweiser,1,3.49
Jayna Granada,Federal Cafe,631234,Steak Taco,5,2.99
Jayna Granada,Federal Cafe,631234,Pulled Pork Taco,2,2.99
Jayna Granada,Federal Cafe,631234,Iced Tea,1,2.49
Jayna Granada,Federal Cafe,631234,Sweet Potato Fries,4,4.49
Cecil Stillings,Rocking Horse Saloon,752669,Michelob Light,1,3.49
Cecil Stillings,Rocking Horse Saloon,752669,Michelob Original Lager,4,3.49
Cecil Stillings,Rocking Horse Saloon,752669,Yuengling Traditional Amber Lager,2,2.99
Cecil Stillings,Rocking Horse Saloon,752669,Shiner Bock,2,3.99
Kaylene Twombly,Pilsner Haus & Biergarden,248103,Rolling Rock Extra Pale Ale,1,4.99
Kaylene Twombly,Pilsner Haus & Biergarden,248103,Redhook Long Hammer IPA,5,4.99
Kaylene Twombly,Pilsner Haus & Biergarden,248103,Busch,2,5.49
Kaylene Twombly,Pilsner Haus & Biergarden,248103,Western Burger,4,7.49
Kaylene Twombly,Pilsner Haus & Biergarden,248103,Quesadilla,4,5.49
Vernita Doi,Maison Premiere,232350,Keystone Light,1,2.49
Vernita Doi,Maison Premiere,232350,Coors Banquet,4,2.49
Vernita Doi,Maison Premiere,232350,Beck’s,5,5.95
Vernita Doi,Maison Premiere,232350,Guiness Draught,3,2.95
Katrice Capasso,Cork City,142424,Blue Moon Belgian White,1,3.99
Katrice Capasso,Cork City,142424,Pabst Blue Ribbon,5,2.99
Katrice Capasso,Cork City,142424,Sapporo Premium Lager,5,3.49
Katrice Capasso,Cork City,142424,60 Minute IPA,1,4.99
Katrice Capasso,Cork City,142424,Iced Tea,5,1.99
Trish Regis,Angel’s Share,560179,Coors Light,2,3.99
Trish Regis,Angel’s Share,560179,Corona Light,5,3.99
Trish Regis,Angel’s Share,560179,Budweiser,4,4.49
Trish Regis,Angel’s Share,560179,Beck’s,4,7.45
Trish Regis,Angel’s Share,560179,Heineken Light Lager,2,4.39
Trish Regis,Angel’s Share,560179,Shiner Bock,4,5.49
Nathanial Campbell,Nitecap,637117,120 Minute IPA,4,5.49
Nathanial Campbell,Nitecap,637117,Anchor Steam,2,4.75
Nathanial Campbell,Nitecap,637117,Corona Light,3,2.49
Nathanial Campbell,Nitecap,637117,Sierra Nevada Pale Ale,2,2.49
Nathanial Campbell,Nitecap,637117,George Killian’s Irish Red,4,2.99
Nathanial Campbell,Nitecap,637117,Michelob Light,3,3.49
Nathanial Campbell,Nitecap,637117,Beck’s,1,5.95
Sheryl Graydon,Slowly Shirley,987840,Corona Light,3,3.99
Sheryl Graydon,Slowly Shirley,987840,Molson Canadian Lager,2,5.49
Sheryl Graydon,Slowly Shirley,987840,90 Minute IPA,4,6.75
Jake Vanpatten,Cooper’s Union,361046,Miller Lite,1,2.49
Jake Vanpatten,Cooper’s Union,361046,Negra Modelo,3,2.49
Jake Vanpatten,Cooper’s Union,361046,Labatt Blue,2,2.99
Jake Vanpatten,Cooper’s Union,361046,Busch,1,3.99
Jake Vanpatten,Cooper’s Union,361046,George Killian’s Irish Red,5,2.99
Heide Correll,Employees Only,740907,Guiness Draught,2,2.95
Heide Correll,Employees Only,740907,Negra Modelo,5,2.49
Heide Correll,Employees Only,740907,Miller Lite,5,2.49
Giovanny Malsam,Holiday Cocktail Lounge,267364,Keystone Light,2,1.49
Giovanny Malsam,Holiday Cocktail Lounge,267364,60 Minute IPA,2,3.99
Giovanny Malsam,Holiday Cocktail Lounge,267364,Newcastle Brown Ale,4,2.49
Giovanny Malsam,Holiday Cocktail Lounge,267364,Tsingtao Beer,5,1.99
Bev Mund,Ghost Donkey,530073,Heineken Light Lager,4,2.39
Bev Mund,Ghost Donkey,530073,Natural Light,1,1.99
Bev Mund,Ghost Donkey,530073,Blue Moon Belgian White,5,3.49
Han Gosnell,DC’s Tavern,479477,Samuel Adams Octoberfest,5,3.49
Simonne Bare,The Honeywell,956692,Hofbraü Oktoberfestbier,2,3.49
Simonne Bare,The Honeywell,956692,Tecate,3,2.49
Simonne Bare,The Honeywell,956692,Foster’s Lager,4,3.99
Leo Golder,Carpe Diem Pub & Restaurant,157798,Negra Modelo,1,1.99
Leo Golder,Carpe Diem Pub & Restaurant,157798,Paulaner,3,2.49
Leo Golder,Carpe Diem Pub & Restaurant,157798,Shock Top Belgian White,1,3.49
Leo Golder,Carpe Diem Pub & Restaurant,157798,Guiness Extra Stout,2,2.19
Leo Golder,Carpe Diem Pub & Restaurant,157798,Bud Lite,1,1.99
Leo Golder,Carpe Diem Pub & Restaurant,157798,Corona Extra,4,1.99
Leo Golder,Carpe Diem Pub & Restaurant,157798,Labatt Blue Light,5,2.49
Andres Kamin,DC’s Tavern,562972,Coors Light,5,3.49
Lynwood Mcneal,The Blind Pig Pizza,512236,Yuengling Traditional Amber Lager,2,2.99
Lynwood Mcneal,The Blind Pig Pizza,512236,Coors Banquet,1,2.49
Lynwood Mcneal,The Blind Pig Pizza,512236,Coors Light,3,2.49
Lynwood Mcneal,The Blind Pig Pizza,512236,Michelob Original Lager,1,3.49
Bok Sugar,Employees Only,999562,Negra Modelo,1,2.49
Bok Sugar,Employees Only,999562,Heineken Premium Light Lager,5,2.89
Bok Sugar,Employees Only,999562,Miller Lite,2,2.49
Siu Adcox,Dutch Kills,945654,Budweiser,4,2.49
Siu Adcox,Dutch Kills,945654,Hoegaarden Original White Ale,3,2.99
Leatrice Nastasi,The Honeywell,403322,Michelob Original Lager,3,3.49
Leatrice Nastasi,The Honeywell,403322,Hofbraü Oktoberfestbier,5,3.49
Leatrice Nastasi,The Honeywell,403322,Guiness Extra Stout,2,2.69
Leatrice Nastasi,The Honeywell,403322,Michelob Ultra,4,3.49
Arianne Almeda,Bar5,767741,Landshark,2,4.49
Arianne Almeda,Bar5,767741,Molson Canadian Lager,5,4.49
Arianne Almeda,Bar5,767741,Keystone Light,4,2.99
Arianne Almeda,Bar5,767741,Lagunitas IPA,4,3.49
Arianne Almeda,Bar5,767741,Foster’s Lager,5,4.49
Arianne Almeda,Bar5,767741,Coors Light,5,2.99
Gordon Duchesne,The Press,343658,Fat Tire Belgian Style Ale,5,2.99
Gordon Duchesne,The Press,343658,Tecate,3,2.49
Gordon Duchesne,The Press,343658,Grolsch Premium Lager,1,2.99
Gordon Duchesne,The Press,343658,Labatt Blue,1,2.99
Gordon Duchesne,The Press,343658,Newcastle Brown Ale,3,3.49
Noemi Matula,Rocking Horse Saloon,133163,Busch,2,3.99
Noemi Matula,Rocking Horse Saloon,133163,Shiner Bock,2,3.99
Noemi Matula,Rocking Horse Saloon,133163,Michelob Light,2,3.49
Noemi Matula,Rocking Horse Saloon,133163,Michelob Original Lager,4,3.49
Stephane You,Moran’s,972261,120 Minute IPA,5,6.99
Stephane You,Moran’s,972261,Labatt Blue Light,5,4.49
Stephane You,Moran’s,972261,Molson Canadian Lager,1,5.49
Stephane You,Moran’s,972261,Carlsberg Export,3,5.49
Tomi Hibbitts,Mace,921870,Michelob Original Lager,4,3.49
Tomi Hibbitts,Mace,921870,Amstel Lager,4,4.99
Tomi Hibbitts,Mace,921870,Hofbraü Oktoberfestbier,2,3.49
Tomi Hibbitts,Mace,921870,Guiness Draught,5,2.95
George Meloy,Maison Premiere,522557,Beck’s,2,5.95
George Meloy,Maison Premiere,522557,Fat Tire Belgian Style Ale,4,2.99
George Meloy,Maison Premiere,522557,Heineken Premium Light Lager,1,2.89
Tracey Normand,Slowly Shirley,583306,Amstel Lager,5,6.49
Tracey Normand,Slowly Shirley,583306,Corona Light,3,3.99
Tracey Normand,Slowly Shirley,583306,90 Minute IPA,4,6.75
Joette Ulery,Employees Only,629036,Samuel Adams Boston Lager,1,2.49
Joette Ulery,Employees Only,629036,Coors Light,1,2.49
Joette Ulery,Employees Only,629036,Miller Lite,4,2.49
Eugenio Stong,Pouring Ribbons,386408,Molson Canadian Lager,4,3.99
Eugenio Stong,Pouring Ribbons,386408,Foster’s Lager,4,3.99
Eugenio Stong,Pouring Ribbons,386408,Foster’s Lager,5,3.99
Marissa Humes,Zack’s Oak Bar & Restaurant,908127,Pabst Blue Ribbon,1,2.99
Marissa Humes,Zack’s Oak Bar & Restaurant,908127,Molson Canadian Lager,5,3.99
Marissa Humes,Zack’s Oak Bar & Restaurant,908127,Coors Light,3,2.49
Marissa Humes,Zack’s Oak Bar & Restaurant,908127,Molson Canadian Lager,2,3.99
Marissa Humes,Zack’s Oak Bar & Restaurant,908127,Amstel Lager,2,4.99
Marissa Humes,Zack’s Oak Bar & Restaurant,908127,Michelob Ultra,4,3.49
Marissa Humes,Zack’s Oak Bar & Restaurant,908127,Budweiser,2,2.99
Scott Basta,Aldo Sohm Wine Bar,474784,Hoegaarden Original White Ale,2,3.49
Scott Basta,Aldo Sohm Wine Bar,474784,Samuel Adams Boston Lager,1,2.49
Scott Basta,Aldo Sohm Wine Bar,474784,Hofbraü Oktoberfestbier,4,3.49
Wilfred Hennis,Holiday Cocktail Lounge,816498,Hofbraü Oktoberfestbier,1,2.49
Wilfred Hennis,Holiday Cocktail Lounge,816498,Samuel Adams Boston Lager,3,1.49
Wilfred Hennis,Holiday Cocktail Lounge,816498,Lagunitas IPA,4,1.99
Wilfred Hennis,Holiday Cocktail Lounge,816498,Pabst Blue Ribbon,4,1.99
Wilfred Hennis,Holiday Cocktail Lounge,816498,Labatt Blue Light,1,1.99
Wilfred Hennis,Holiday Cocktail Lounge,816498,Keystone Light,4,1.49
Marta Emerick,The Pig and Parrot,831212,Bud Lite,4,3.99
Marta Emerick,The Pig and Parrot,831212,Hofbraü Oktoberfestbier,5,4.99
Woodrow Witten,The Russian Lady,668286,Budweiser,2,2.99
Woodrow Witten,The Russian Lady,668286,George Killian’s Irish Red,4,2.99
Woodrow Witten,The Russian Lady,668286,Miller High Life,3,2.49
Bok Sugar,Raines Law Room,376639,Hofbraü Original,1,3.99
Bok Sugar,Raines Law Room,376639,Natural Light,5,2.99
Bok Sugar,Raines Law Room,376639,Michelob Ultra,1,3.99
Bok Sugar,Raines Law Room,376639,Bud Lite Platinum,5,2.99
Bok Sugar,Raines Law Room,376639,Fat Tire Belgian Style Ale,1,3.49
Bok Sugar,Raines Law Room,376639,60 Minute IPA,2,5.49
Bok Sugar,Raines Law Room,376639,Pabst Blue Ribbon,4,3.49
Bok Sugar,Employees Only,884813,Negra Modelo,5,2.49
Bok Sugar,Employees Only,884813,Heineken Premium Light Lager,2,2.89
Bok Sugar,Employees Only,884813,Guiness Draught,4,2.95
Bok Sugar,Employees Only,884813,Carlsberg Export,4,3.99
Laveta Uplinger,Dear Irving,402376,Budweiser,3,4.49
Laveta Uplinger,Dear Irving,402376,Redhook Long Hammer IPA,1,4.99
Laveta Uplinger,Dear Irving,402376,Blue Moon Belgian White,4,5.49
Laveta Uplinger,Dear Irving,402376,Tecate,3,3.99
Laveta Uplinger,Dear Irving,402376,Hofbraü Original,4,4.99
Ok Darland,The Honeywell,808641,Beck’s,5,5.95
Refugio Hanzlik,Slowly Shirley,629017,Amstel Lager,5,6.49
Refugio Hanzlik,Slowly Shirley,629017,Molson Canadian Lager,8,5.49
Refugio Hanzlik,Slowly Shirley,629017,Yuengling Premium Beer,3,4.49
Refugio Hanzlik,Slowly Shirley,629017,90 Minute IPA,2,6.75
Malcom Maines,Clover Club,299277,Corona Light,2,2.49
Malcom Maines,Clover Club,299277,Dos Equis Amber Lager,3,2.99
Stefany Lepage,The Aviary NYC,699699,Hoegaarden Original White Ale,3,3.49
Stefany Lepage,The Aviary NYC,699699,Rolling Rock Extra Pale,2,2.99
Stefany Lepage,The Aviary NYC,699699,Artichoke Salad,3,3.99
Stefany Lepage,The Aviary NYC,699699,Loaded Fries,5,3.99
Ayanna Ehrmann,Grand Vin,648001,Bud Lite Platinum,1,2.99
Delicia Michalowski,Wilton House,399715,Molson Canadian Lager,2,3.99
Delicia Michalowski,Wilton House,399715,Landshark,3,3.99
Delicia Michalowski,Wilton House,399715,Guiness Draught,4,2.95
Delicia Michalowski,Wilton House,399715,Blue Moon Belgian White,3,3.99
Sanjuana Braham,Side Bar,966445,Fat Tire Belgian Style Ale,4,3.49
Sanjuana Braham,Side Bar,966445,Budweiser,3,3.49
Sanjuana Braham,Side Bar,966445,Sierra Nevada Pale Ale,5,2.99
Sanjuana Braham,Side Bar,966445,Corona Light,1,2.99
Sanjuana Braham,Side Bar,966445,Bud Lite Platinum,9,2.99
Nadia Kerlin,Mayahuel,816489,Coors Banquet,4,2.49
Nadia Kerlin,Mayahuel,816489,Rolling Rock Extra Pale,3,2.99
Nadia Kerlin,Mayahuel,816489,Newcastle Brown Ale,2,3.49
Nadia Kerlin,Mayahuel,816489,Pilsner Urquell,6,2.99
Nadia Kerlin,Mayahuel,816489,Molson Canadian Lager,3,3.99
Nadia Kerlin,Mayahuel,816489,Michelob Original Lager,2,3.49
Nadia Kerlin,Mayahuel,816489,Natural Light,3,2.49
Kenda Touchet,Carpe Diem Pub & Restaurant,901917,Coors Light,2,1.99
Kenda Touchet,Carpe Diem Pub & Restaurant,901917,Guiness Draught,6,2.45
Kenda Touchet,Carpe Diem Pub & Restaurant,901917,Stella Artois,1,2.49
Kenda Touchet,Carpe Diem Pub & Restaurant,901917,Amstel Lager,4,4.49
Kenda Touchet,Carpe Diem Pub & Restaurant,901917,Anchor Steam,4,4.25
Ling Croley,Dear Irving,590051,Heineken Light Lager,5,4.39
Ling Croley,Dear Irving,590051,Sierra Nevada Pale Ale,4,3.99
Ling Croley,Dear Irving,590051,Sapporo Premium Lager,7,4.99
Kristi Yokum,Louise & Jerry’s,587642,George Killian’s Irish Red,2,2.99
Kristi Yokum,Louise & Jerry’s,587642,Amstel Lager,1,4.99
Kristi Yokum,Louise & Jerry’s,587642,Lagunitas IPA,5,2.99
Kristi Yokum,Louise & Jerry’s,587642,Coors Light,2,2.49
Kristi Yokum,Louise & Jerry’s,587642,Fat Tire Belgian Style Ale,9,2.99
Kristi Yokum,Louise & Jerry’s,587642,Newcastle Brown Ale,3,3.49
Kristi Yokum,Louise & Jerry’s,587642,Molson Canadian Lager,5,3.99
Adriene Sigg,Primo’s,979927,Shiner Bock,4,4.49
Adriene Sigg,Primo’s,979927,Miller High Life,2,2.99
Adriene Sigg,Primo’s,979927,Budweiser,3,3.49
Adriene Sigg,Primo’s,979927,Labatt Blue,5,3.49
Adriene Sigg,Primo’s,979927,Coors Banquet,3,2.99
Tenesha Kloster,Zack’s Oak Bar & Restaurant,764905,Sapporo Premium Lager,5,3.49
Tenesha Kloster,Zack’s Oak Bar & Restaurant,764905,Budweiser,2,2.99
Tenesha Kloster,Zack’s Oak Bar & Restaurant,764905,Molson Canadian Lager,1,3.99
Tenesha Kloster,Zack’s Oak Bar & Restaurant,764905,Molson Canadian Lager,6,3.99
Tenesha Kloster,Zack’s Oak Bar & Restaurant,764905,Amstel Lager,5,4.99
Tenesha Kloster,Zack’s Oak Bar & Restaurant,764905,Molson Canadian Lager,2,3.99
Tenesha Kloster,Zack’s Oak Bar & Restaurant,764905,Amstel Lager,3,4.99
Porfirio Moschella,Broken Shaker,252659,Hofbraü Original,2,2.99
Porfirio Moschella,Broken Shaker,252659,Tsingtao Beer,2,2.49
Porfirio Moschella,Broken Shaker,252659,Corona Light,1,1.99
Porfirio Moschella,Broken Shaker,252659,Anchor Steam,2,4.25
Porfirio Moschella,Broken Shaker,252659,Corona Extra,5,1.99
Porfirio Moschella,Broken Shaker,252659,Natural Light,3,1.99
Porfirio Moschella,Broken Shaker,252659,Beck’s,1,5.45
Norbert Furby,Aldo Sohm Wine Bar,328554,Michelob Ultra,8,3.49
Norbert Furby,Aldo Sohm Wine Bar,328554,Coors Banquet,5,2.49
Allan Persing,Federal Cafe,708152,Corona Light,1,2.99
Allan Persing,Federal Cafe,708152,Rolling Rock Extra Pale Ale,1,3.99
Allan Persing,Federal Cafe,708152,Blue Moon Belgian White,5,4.49
Allan Persing,Federal Cafe,708152,Natural Light,2,2.99
Allan Persing,Federal Cafe,708152,Michelob Original Lager,3,3.99
Allan Persing,Federal Cafe,708152,Budweiser,3,3.49
Margo Faunce,Primo’s,170746,Carlsberg Export,4,4.49
Margo Faunce,Primo’s,170746,Shiner Bock,4,4.49
Margo Faunce,Primo’s,170746,Beck’s,5,6.45
Margo Faunce,Primo’s,170746,Budweiser,1,3.49
Margo Faunce,Primo’s,170746,Coors Banquet,2,2.99
Margo Faunce,Primo’s,170746,Pabst Blue Ribbon,1,3.49
Robbyn Kappel,The Winston,730571,Bud Lite Platinum,5,1.99
Robbyn Kappel,The Winston,730571,Michelob Original Lager,3,2.99
Lilian Donahue,Dante,766445,Corona Light,1,1.49
Lilian Donahue,Dante,766445,Samuel Adams Boston Lager,4,1.49
Lilian Donahue,Dante,766445,Busch,1,2.99
Lilian Donahue,Dante,766445,Samuel Adams Octoberfest,2,1.49
Bradford Mulder,The Honeywell,438788,Guiness Draught,4,2.95
Grover Pitzer,Aldo Sohm Wine Bar,100856,Guiness Extra Stout,6,2.69
Grover Pitzer,Aldo Sohm Wine Bar,100856,Samuel Adams Boston Lager,4,2.49
Grover Pitzer,Aldo Sohm Wine Bar,100856,Corona Light,1,2.49
Lizeth Bissonnette,Grand Vin,171287,Foster’s Lager,2,4.49
Lizeth Bissonnette,Grand Vin,171287,Shiner Bock,5,4.49
Lizeth Bissonnette,Grand Vin,171287,Chicken Fingers,1,5.49
Lizeth Bissonnette,Grand Vin,171287,Michelob Ultra,9,3.99
Janine Roiger,Phoenix Bar and Grille,416461,Corona Extra,4,2.49
Janine Roiger,Phoenix Bar and Grille,416461,Bud Lite Platinum,1,2.49
Janine Roiger,Phoenix Bar and Grille,416461,Redhook Long Hammer IPA,10,3.49
Janine Roiger,Phoenix Bar and Grille,416461,Guiness Draught,2,2.95
Janine Roiger,Phoenix Bar and Grille,416461,Miller High Life,2,2.49
Janine Roiger,Phoenix Bar and Grille,416461,Hoegaarden Original White Ale,1,3.49
Erlinda Brooker,Grand Vin,571828,Guiness Extra Stout,5,3.19
Erlinda Brooker,Grand Vin,571828,Coors Banquet,4,2.99
Erlinda Brooker,Grand Vin,571828,Shiner Bock,5,4.49
Erlinda Brooker,Grand Vin,571828,Anchor Steam,1,5.25
Erlinda Brooker,Grand Vin,571828,60 Minute IPA,5,5.49
Catina Veal,The Winston,890710,Bud Lite,5,1.99
Catina Veal,The Winston,890710,Amstel Lager,3,4.49
Catina Veal,The Winston,890710,Bud Lite,5,1.99
Catina Veal,The Winston,890710,Blue Moon Belgian White,3,3.49
Catina Veal,The Winston,890710,Heineken Premium Light Lager,5,2.39
Gaylord Jett,Maison Premiere,124944,Keystone Light,2,2.49
Gaylord Jett,Maison Premiere,124944,Coors Banquet,3,2.49
Gaylord Jett,Maison Premiere,124944,Coors Banquet,1,2.49
Gaylord Jett,Maison Premiere,124944,Fat Tire Belgian Style Ale,4,2.99
Gaylord Jett,Maison Premiere,124944,Guiness Draught,5,2.95
Gaylord Jett,Maison Premiere,124944,Carlsberg Export,1,3.99
Gaylord Jett,Maison Premiere,124944,Coors Banquet,1,2.49
Lanette Michna,Pig’s Eye Pub,994076,Hofbraü Original,5,3.99
Lanette Michna,Pig’s Eye Pub,994076,Lagunitas IPA,1,3.49
Lanette Michna,Pig’s Eye Pub,994076,Pabst Blue Ribbon,3,3.49
Lanette Michna,Pig’s Eye Pub,994076,Labatt Blue Light,1,3.49
Lanette Michna,Pig’s Eye Pub,994076,Fat Tire Belgian Style Ale,1,3.49
Izola Jalbert,The Winston,142577,Blue Moon Belgian White,5,3.49
Izola Jalbert,The Winston,142577,Amstel Lager,5,4.49
Izola Jalbert,The Winston,142577,Yuengling Premium Beer,3,2.49
Izola Jalbert,The Winston,142577,120 Minute IPA,1,4.99
Izola Jalbert,The Winston,142577,Miller High Life,4,1.99
Thora Mcguffie,Dutch Kills,646118,Tecate,3,1.99
Thora Mcguffie,Dutch Kills,646118,Shock Top Belgian White,5,3.49
Thora Mcguffie,Dutch Kills,646118,Rolling Rock Extra Pale,4,2.49
Thora Mcguffie,Dutch Kills,646118,Heineken Premium Light Lager,1,2.39
Danuta Russo,L BAR,820497,Coors Light,2,2.49
Danuta Russo,L BAR,820497,Bud Lite,1,2.49
Shanon Kyle,Finnegan’s Pub,391232,Fat Tire Belgian Style Ale,5,2.99
Shanon Kyle,Finnegan’s Pub,391232,Yuengling Traditional Amber Lager,3,2.99
Shanon Kyle,Finnegan’s Pub,391232,Labatt Blue Light,2,2.99
Shanon Kyle,Finnegan’s Pub,391232,Heineken Light Lager,3,2.89
Shanon Kyle,Finnegan’s Pub,391232,Heineken Premium Light Lager,6,2.89
Shanon Kyle,Finnegan’s Pub,391232,Labatt Blue,2,2.99
Leila Kravitz,Zack’s Oak Bar & Restaurant,802363,Budweiser,11,2.99
Leila Kravitz,Zack’s Oak Bar & Restaurant,802363,Amstel Lager,2,4.99
Leila Kravitz,Zack’s Oak Bar & Restaurant,802363,Pabst Blue Ribbon,1,2.99
Leila Kravitz,Zack’s Oak Bar & Restaurant,802363,Michelob Original Lager,5,3.49
Leila Kravitz,Zack’s Oak Bar & Restaurant,802363,Molson Canadian Lager,8,3.99
Leila Kravitz,Zack’s Oak Bar & Restaurant,802363,Sapporo Premium Lager,4,3.49
Leila Kravitz,Zack’s Oak Bar & Restaurant,802363,Coors Light,2,2.49
Leila Kravitz,Zack’s Oak Bar & Restaurant,802363,Chicken Fingers,5,4.99
Leila Kravitz,Zack’s Oak Bar & Restaurant,802363,Gyro Sandwich,2,4.99
Fairy Edwards,Blind Tiger Ale House,280553,Guiness Draught,2,3.45
Fairy Edwards,Blind Tiger Ale House,280553,Hofbraü Oktoberfestbier,2,3.99
Fairy Edwards,Blind Tiger Ale House,280553,Pabst Blue Ribbon,1,3.49
Fairy Edwards,Blind Tiger Ale House,280553,Stella Artois,1,3.49
Fairy Edwards,Blind Tiger Ale House,280553,Guiness Extra Stout,5,3.19
Fairy Edwards,Blind Tiger Ale House,280553,Budweiser,1,3.49
Elton Bigler,The Pig and Parrot,135093,Negra Modelo,5,3.99
Debera Maisch,The NoMad Bar,776726,Sapporo Premium Lager,2,4.99
Debera Maisch,The NoMad Bar,776726,Hoegaarden Original White Ale,2,4.99
Debera Maisch,The NoMad Bar,776726,Landshark,1,5.49
Debera Maisch,The NoMad Bar,776726,Pilsner Urquell,3,4.49
Debera Maisch,The NoMad Bar,776726,Natural Ice,1,3.99
Debera Maisch,The NoMad Bar,776726,Hofbraü Oktoberfestbier,2,4.99
Joyce Hirano,Attaboy,313824,Corona Light,2,2.49
Joyce Hirano,Attaboy,313824,Rolling Rock Extra Pale Ale,3,3.49
Joyce Hirano,Attaboy,313824,Stella Artois,1,2.99
Andria Valadez,The Honeywell,612308,Anchor Steam,5,4.75
Andria Valadez,The Honeywell,612308,Grolsch Premium Lager,3,2.99
Andria Valadez,The Honeywell,612308,Landshark,1,3.99
Andria Valadez,The Honeywell,612308,Yuengling Traditional Amber Lager,4,2.99
Andria Valadez,The Honeywell,612308,Foster’s Lager,4,3.99
Darwin Waits,Side Bar,478243,Corona Light,3,2.99
Darwin Waits,Side Bar,478243,Budweiser,3,3.49
Darwin Waits,Side Bar,478243,Rolling Rock Extra Pale,1,3.49
Darwin Waits,Side Bar,478243,Busch,8,4.49
Darwin Waits,Side Bar,478243,Corona Extra,3,2.99
Darwin Waits,Side Bar,478243,Tsingtao Beer,1,3.49
Darwin Waits,Side Bar,478243,Iced Tea,4,2.49
Dalene Cavanaugh,L BAR,399606,Heineken Premium Light Lager,4,2.89
Dalene Cavanaugh,L BAR,399606,Coors Light,5,2.49
Dalene Cavanaugh,L BAR,399606,Carlsberg Export,4,3.99
Dalene Cavanaugh,L BAR,399606,Bud Lite,5,2.49
Dalene Cavanaugh,L BAR,399606,Blue Moon Belgian White,2,3.99
Verona Guernsey,Vaughan’s Public House,413022,Heineken Premium Light Lager,4,2.89
Verona Guernsey,Vaughan’s Public House,413022,Guiness Draught,2,2.95
